file_a,file_b,cochange_count,jaccard
src/pages/api/staff/returns/[id]/approve.ts,src/queues/consumers.ts,4,0.307692
FINAL_EXECUTION_REPORT.md,src/pages/api/buy-now/submit.ts,2,0.200000
GAP_FIX_LIST.md,src/pages/api/buy-now/submit.ts,2,0.222222
src/lib/fraud.ts,src/pages/api/buy-now/submit.ts,2,0.200000
src/lib/fraud.ts,src/pages/api/payments/create.ts,2,0.200000
src/lib/payments.ts,src/pages/api/buy-now/submit.ts,2,0.181818
src/lib/payments.ts,src/pages/api/payments/create.ts,3,0.300000
astro.config.mjs,db/migrations/0001_initial_v6_8a_schema.sql,2,0.125000
astro.config.mjs,src/do/budget-counter-do.ts,2,0.133333
astro.config.mjs,src/entry-cloudflare.ts,6,0.400000
astro.config.mjs,src/env.d.ts,6,0.300000
astro.config.mjs,src/lib/checkout-pricing.ts,2,0.133333
astro.config.mjs,src/lib/cron-dispatch.ts,4,0.235294
astro.config.mjs,src/lib/do-client.ts,3,0.187500
astro.config.mjs,src/lib/inventory.ts,3,0.214286
astro.config.mjs,src/lib/orders.ts,4,0.307692
astro.config.mjs,src/pages/api/checkout.ts,7,0.318182
astro.config.mjs,src/pages/api/staff/orders/create.ts,4,0.190476
astro.config.mjs,src/queues/consumers.ts,3,0.142857
astro.config.mjs,wrangler.jsonc,6,0.333333
db/migrations/0001_initial_v6_8a_schema.sql,db/migrations/0003_staff_operations_v2.sql,2,0.285714
db/migrations/0001_initial_v6_8a_schema.sql,src/entry-cloudflare.ts,2,0.153846
db/migrations/0001_initial_v6_8a_schema.sql,src/env.d.ts,2,0.111111
db/migrations/0001_initial_v6_8a_schema.sql,src/lib/cron-dispatch.ts,3,0.250000
db/migrations/0001_initial_v6_8a_schema.sql,src/lib/do-client.ts,2,0.181818
db/migrations/0001_initial_v6_8a_schema.sql,src/pages/api/checkout.ts,2,0.095238
db/migrations/0001_initial_v6_8a_schema.sql,src/pages/api/staff/ai/generate-product-content.ts,2,0.200000
db/migrations/0001_initial_v6_8a_schema.sql,wrangler.jsonc,2,0.125000
db/migrations/0003_staff_operations_v2.sql,src/lib/cron-dispatch.ts,2,0.200000
db/migrations/0003_staff_operations_v2.sql,src/pages/api/checkout.ts,2,0.111111
db/migrations/0003_staff_operations_v2.sql,src/pages/api/staff/orders/create.ts,3,0.230769
src/do/budget-counter-do.ts,src/entry-cloudflare.ts,2,0.166667
src/do/budget-counter-do.ts,src/lib/contracts/index.ts,2,0.400000
src/do/budget-counter-do.ts,src/lib/cron-dispatch.ts,2,0.166667
src/do/budget-counter-do.ts,src/lib/invoices.ts,2,0.200000
src/do/budget-counter-do.ts,wrangler.jsonc,2,0.133333
src/entry-cloudflare.ts,src/env.d.ts,4,0.210526
src/entry-cloudflare.ts,src/lib/checkout-pricing.ts,3,0.272727
src/entry-cloudflare.ts,src/lib/cron-dispatch.ts,4,0.285714
src/entry-cloudflare.ts,src/lib/do-client.ts,3,0.230769
src/entry-cloudflare.ts,src/lib/inventory.ts,2,0.166667
src/entry-cloudflare.ts,src/lib/orders.ts,3,0.272727
src/entry-cloudflare.ts,src/pages/api/buy-now/submit.ts,2,0.153846
src/entry-cloudflare.ts,src/pages/api/checkout.ts,6,0.300000
src/entry-cloudflare.ts,src/pages/api/staff/ai/generate-product-content.ts,3,0.250000
src/entry-cloudflare.ts,src/pages/api/staff/orders/create.ts,4,0.222222
src/entry-cloudflare.ts,src/queues/consumers.ts,4,0.235294
src/entry-cloudflare.ts,wrangler.jsonc,6,0.400000
src/env.d.ts,src/lib/ai-content.ts,2,0.142857
src/env.d.ts,src/lib/cron-dispatch.ts,5,0.277778
src/env.d.ts,src/lib/do-client.ts,5,0.312500
src/env.d.ts,src/lib/inventory.ts,3,0.187500
src/env.d.ts,src/lib/invoices.ts,3,0.166667
src/env.d.ts,src/lib/orders.ts,3,0.187500
src/env.d.ts,src/pages/api/buy-now/submit.ts,2,0.111111
src/env.d.ts,src/pages/api/checkout.ts,6,0.240000
src/env.d.ts,src/pages/api/staff/ai/generate-product-content.ts,4,0.250000
src/env.d.ts,src/pages/api/staff/orders/create.ts,4,0.173913
src/env.d.ts,src/queues/consumers.ts,5,0.238095
src/lib/ai-content.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.333333
src/lib/checkout-pricing.ts,src/lib/cron-dispatch.ts,3,0.272727
src/lib/checkout-pricing.ts,src/pages/api/checkout.ts,3,0.157895
src/lib/checkout-pricing.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.222222
src/lib/checkout-pricing.ts,src/pages/api/staff/orders/create.ts,2,0.125000
src/lib/checkout-pricing.ts,src/queues/consumers.ts,2,0.133333
src/lib/contracts/index.ts,src/lib/cron-dispatch.ts,2,0.222222
src/lib/contracts/index.ts,src/lib/invoices.ts,2,0.285714
src/lib/contracts/index.ts,src/pages/api/staff/orders/create.ts,2,0.153846
src/lib/contracts/index.ts,src/queues/consumers.ts,2,0.166667
src/lib/cron-dispatch.ts,src/lib/do-client.ts,3,0.230769
src/lib/cron-dispatch.ts,src/lib/inventory.ts,3,0.272727
src/lib/cron-dispatch.ts,src/lib/invoices.ts,2,0.142857
src/lib/cron-dispatch.ts,src/lib/orders.ts,3,0.272727
src/lib/cron-dispatch.ts,src/pages/api/checkout.ts,5,0.238095
src/lib/cron-dispatch.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.153846
src/lib/cron-dispatch.ts,src/pages/api/staff/orders/create.ts,7,0.466667
src/lib/cron-dispatch.ts,src/queues/consumers.ts,5,0.312500
src/lib/cron-dispatch.ts,wrangler.jsonc,4,0.235294
src/lib/do-client.ts,src/lib/inventory.ts,3,0.333333
src/lib/do-client.ts,src/lib/invoices.ts,2,0.166667
src/lib/do-client.ts,src/lib/orders.ts,2,0.200000
src/lib/do-client.ts,src/pages/api/staff/ai/generate-product-content.ts,3,0.300000
src/lib/do-client.ts,src/pages/api/staff/orders/create.ts,2,0.111111
src/lib/inventory.ts,src/pages/api/checkout.ts,4,0.222222
src/lib/inventory.ts,wrangler.jsonc,3,0.214286
src/lib/invoices.ts,src/pages/api/checkout.ts,2,0.090909
src/lib/invoices.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.181818
src/lib/invoices.ts,src/pages/api/staff/orders/create.ts,2,0.111111
src/lib/invoices.ts,src/queues/consumers.ts,3,0.187500
src/lib/invoices.ts,wrangler.jsonc,2,0.117647
src/lib/orders.ts,src/pages/api/checkout.ts,4,0.222222
src/lib/orders.ts,wrangler.jsonc,3,0.214286
src/pages/api/buy-now/submit.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.200000
src/pages/api/buy-now/submit.ts,wrangler.jsonc,2,0.125000
src/pages/api/checkout.ts,src/pages/api/staff/ai/generate-product-content.ts,4,0.210526
src/pages/api/checkout.ts,src/pages/api/staff/orders/create.ts,7,0.304348
src/pages/api/checkout.ts,wrangler.jsonc,6,0.260870
src/pages/api/staff/ai/generate-product-content.ts,src/pages/api/staff/orders/create.ts,2,0.117647
src/pages/api/staff/ai/generate-product-content.ts,src/queues/consumers.ts,4,0.285714
src/pages/api/staff/ai/generate-product-content.ts,wrangler.jsonc,3,0.200000
src/pages/api/staff/orders/create.ts,wrangler.jsonc,3,0.136364
package.json,src/do/budget-counter-do.ts,2,0.068966
package.json,src/lib/cron-dispatch.ts,7,0.250000
package.json,src/lib/email.ts,2,0.071429
package.json,src/lib/invoices.ts,2,0.064516
package.json,src/pages/products/[slug].astro,3,0.107143
src/lib/cron-dispatch.ts,src/lib/email.ts,2,0.181818
src/lib/cron-dispatch.ts,src/pages/products/[slug].astro,3,0.272727
src/lib/email.ts,src/pages/products/[slug].astro,2,0.285714
src/pages/api/staff/orders/create.ts,src/pages/products/[slug].astro,3,0.200000
src/pages/products/[slug].astro,src/queues/consumers.ts,2,0.133333
README.md,src/generated/csp-hashes.ts,2,0.125000
README.md,src/pages/products/[slug].astro,2,0.153846
package.json,src/entry-cloudflare.ts,7,0.250000
package.json,src/env.d.ts,9,0.290323
package.json,src/lib/do-client.ts,3,0.100000
package.json,src/lib/fraud.ts,2,0.066667
package.json,src/lib/payments.ts,5,0.178571
package.json,src/pages/api/checkout.ts,8,0.228571
package.json,src/pages/api/staff/ai/generate-product-content.ts,3,0.103448
package.json,tests/fraud.test.ts,2,0.076923
package.json,tests/pos-invoices.test.ts,2,0.074074
package.json,wrangler.jsonc,6,0.187500
src/do/cart-do.ts,src/env.d.ts,2,0.133333
src/do/cart-do.ts,src/lib/do-client.ts,2,0.250000
src/do/cart-do.ts,src/lib/totp.ts,2,0.666667
src/do/cart-do.ts,src/lib/web-vitals.ts,2,0.666667
src/do/cart-do.ts,src/pages/api/checkout.ts,2,0.111111
src/do/cart-do.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.285714
src/do/cart-do.ts,src/pages/api/staff/login.ts,2,0.117647
src/do/cart-do.ts,wrangler.jsonc,2,0.153846
src/entry-cloudflare.ts,src/lib/payments.ts,2,0.142857
src/entry-cloudflare.ts,src/pages/api/staff/login.ts,5,0.250000
src/env.d.ts,src/lib/fraud.ts,2,0.111111
src/env.d.ts,src/lib/payments.ts,2,0.105263
src/env.d.ts,src/lib/totp.ts,2,0.142857
src/env.d.ts,src/lib/web-vitals.ts,2,0.142857
src/env.d.ts,tests/pos-invoices.test.ts,2,0.133333
src/lib/do-client.ts,src/lib/fraud.ts,2,0.181818
src/lib/do-client.ts,src/lib/payments.ts,2,0.166667
src/lib/do-client.ts,src/lib/totp.ts,2,0.285714
src/lib/do-client.ts,src/lib/web-vitals.ts,2,0.285714
src/lib/do-client.ts,src/pages/api/staff/login.ts,4,0.210526
src/lib/fraud.ts,src/lib/totp.ts,2,0.333333
src/lib/fraud.ts,src/lib/web-vitals.ts,2,0.333333
src/lib/fraud.ts,src/pages/api/checkout.ts,3,0.150000
src/lib/fraud.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.200000
src/lib/fraud.ts,src/pages/api/staff/login.ts,3,0.157895
src/lib/fraud.ts,tests/fraud.test.ts,2,0.333333
src/lib/fraud.ts,wrangler.jsonc,2,0.125000
src/lib/payments.ts,src/pages/api/checkout.ts,4,0.200000
src/lib/payments.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.181818
src/lib/payments.ts,src/pages/api/staff/login.ts,4,0.210526
src/lib/payments.ts,tests/fraud.test.ts,2,0.285714
src/lib/payments.ts,wrangler.jsonc,2,0.117647
src/lib/totp.ts,src/lib/web-vitals.ts,2,1.000000
src/lib/totp.ts,src/pages/api/checkout.ts,2,0.117647
src/lib/totp.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.333333
src/lib/totp.ts,src/pages/api/staff/login.ts,2,0.125000
src/lib/totp.ts,src/queues/consumers.ts,2,0.166667
src/lib/totp.ts,wrangler.jsonc,2,0.166667
src/lib/web-vitals.ts,src/pages/api/checkout.ts,2,0.117647
src/lib/web-vitals.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.333333
src/lib/web-vitals.ts,src/pages/api/staff/login.ts,2,0.125000
src/lib/web-vitals.ts,src/queues/consumers.ts,2,0.166667
src/lib/web-vitals.ts,wrangler.jsonc,2,0.166667
src/pages/api/checkout.ts,src/pages/api/staff/login.ts,9,0.375000
src/pages/api/checkout.ts,tests/fraud.test.ts,2,0.117647
src/pages/api/staff/ai/generate-product-content.ts,src/pages/api/staff/login.ts,4,0.222222
src/pages/api/staff/login.ts,src/queues/consumers.ts,5,0.217391
src/pages/api/staff/login.ts,tests/fraud.test.ts,2,0.125000
AGENTS.md,src/lib/fraud.ts,2,0.333333
Bug_fixing_prompt.md,src/lib/cache-api.ts,2,0.500000
Bug_fixing_prompt.md,src/pages/api/checkout.ts,2,0.117647
Bug_fixing_prompt.md,src/pages/api/staff/ai/generate-product-content.ts,2,0.333333
Bug_fixing_prompt.md,src/pages/api/staff/login.ts,2,0.125000
Bug_fixing_prompt.md,src/queues/consumers.ts,2,0.166667
Master_Prompt.md,src/do/variant-inventory-do.ts,2,0.285714
Master_Prompt.md,src/env.d.ts,2,0.142857
Master_Prompt.md,src/lib/cache-api.ts,2,0.500000
Master_Prompt.md,src/lib/do-client.ts,2,0.285714
Master_Prompt.md,src/lib/order-state-machine.ts,2,1.000000
Master_Prompt.md,src/pages/api/checkout.ts,2,0.117647
Master_Prompt.md,src/pages/api/staff/login.ts,2,0.125000
Master_Prompt.md,src/queues/consumers.ts,2,0.166667
Master_Prompt.md,wrangler.jsonc,2,0.166667
Zabir_Boutiques_Master_Plan.md,wrangler.jsonc,2,0.142857
src/do/variant-inventory-do.ts,src/env.d.ts,2,0.105263
src/do/variant-inventory-do.ts,src/lib/order-state-machine.ts,2,0.285714
src/do/variant-inventory-do.ts,src/pages/api/staff/login.ts,2,0.095238
src/env.d.ts,src/lib/cache-api.ts,2,0.125000
src/env.d.ts,src/lib/order-state-machine.ts,2,0.142857
src/env.d.ts,src/lib/password.ts,2,0.142857
src/env.d.ts,src/pages/api/staff/uploads.ts,2,0.111111
src/env.d.ts,src/pages/categories/[slug].astro,2,0.142857
src/env.d.ts,src/pages/index.astro,3,0.200000
src/env.d.ts,src/pages/staff/orders/[id].astro,2,0.100000
src/lib/cache-api.ts,src/lib/do-client.ts,2,0.222222
src/lib/cache-api.ts,src/lib/order-state-machine.ts,2,0.500000
src/lib/cache-api.ts,src/pages/api/checkout.ts,3,0.166667
src/lib/cache-api.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.250000
src/lib/cache-api.ts,src/pages/api/staff/login.ts,3,0.176471
src/lib/cache-api.ts,wrangler.jsonc,2,0.142857
src/lib/do-client.ts,src/lib/order-state-machine.ts,2,0.285714
src/lib/do-client.ts,src/pages/categories/[slug].astro,2,0.285714
src/lib/do-client.ts,src/pages/index.astro,2,0.222222
src/lib/invoices.ts,src/pages/api/staff/login.ts,2,0.095238
src/lib/invoices.ts,src/pages/staff/orders/[id].astro,2,0.153846
src/lib/order-state-machine.ts,src/pages/api/checkout.ts,2,0.117647
src/lib/order-state-machine.ts,src/pages/api/staff/login.ts,2,0.125000
src/lib/order-state-machine.ts,src/queues/consumers.ts,2,0.166667
src/lib/order-state-machine.ts,wrangler.jsonc,2,0.166667
src/lib/password.ts,src/pages/api/staff/ai/generate-product-content.ts,2,0.333333
src/lib/password.ts,src/pages/api/staff/login.ts,2,0.125000
src/lib/password.ts,src/pages/staff/orders/[id].astro,2,0.250000
src/pages/api/checkout.ts,src/pages/categories/[slug].astro,2,0.117647
src/pages/api/checkout.ts,src/pages/index.astro,3,0.166667
src/pages/api/staff/ai/generate-product-content.ts,src/pages/staff/orders/[id].astro,2,0.166667
src/pages/api/staff/login.ts,src/pages/api/staff/uploads.ts,2,0.100000
src/pages/api/staff/login.ts,src/pages/categories/[slug].astro,2,0.125000
src/pages/api/staff/login.ts,src/pages/index.astro,3,0.176471
src/pages/api/staff/login.ts,src/pages/staff/orders/[id].astro,5,0.263158
src/pages/api/staff/uploads.ts,src/pages/staff/orders/[id].astro,2,0.166667
src/pages/categories/[slug].astro,src/pages/index.astro,2,0.500000
src/pages/categories/[slug].astro,src/queues/consumers.ts,2,0.166667
src/pages/categories/[slug].astro,wrangler.jsonc,2,0.166667
src/pages/index.astro,src/queues/consumers.ts,2,0.142857
src/pages/index.astro,wrangler.jsonc,3,0.230769
src/components/staff/StepUpRequired.astro,src/lib/rbac.ts,2,0.181818
src/components/staff/StepUpRequired.astro,src/pages/staff/api-code/index.astro,2,0.250000
src/components/staff/StepUpRequired.astro,src/pages/staff/media/index.astro,2,0.500000
src/components/staff/StepUpRequired.astro,src/pages/staff/products/index.astro,2,0.222222
src/components/staff/StepUpRequired.astro,src/pages/staff/sales/new.astro,2,0.333333
src/layouts/StaffLayout.astro,src/lib/rbac.ts,3,0.214286
src/layouts/StaffLayout.astro,src/pages/staff/api-code/index.astro,3,0.272727
src/layouts/StaffLayout.astro,src/pages/staff/coupons/index.astro,3,0.375000
src/layouts/StaffLayout.astro,src/pages/staff/fraud/index.astro,3,0.375000
src/layouts/StaffLayout.astro,src/pages/staff/media/index.astro,2,0.250000
src/layouts/StaffLayout.astro,src/pages/staff/orders/[id].astro,3,0.272727
src/layouts/StaffLayout.astro,src/pages/staff/products/index.astro,3,0.250000
src/layouts/StaffLayout.astro,src/pages/staff/sales/new.astro,3,0.333333
src/lib/invoices.ts,src/lib/rbac.ts,2,0.125000
src/lib/invoices.ts,src/pages/api/staff/invoices/index.ts,3,0.375000
src/lib/rbac.ts,src/pages/staff/api-code/index.astro,2,0.117647
src/lib/rbac.ts,src/pages/staff/coupons/index.astro,2,0.142857
src/lib/rbac.ts,src/pages/staff/media/index.astro,2,0.153846
src/lib/rbac.ts,src/pages/staff/orders/[id].astro,2,0.117647
src/lib/rbac.ts,src/pages/staff/products/index.astro,2,0.111111
src/lib/rbac.ts,src/pages/staff/sales/new.astro,2,0.133333
src/pages/staff/api-code/index.astro,src/pages/staff/orders/[id].astro,4,0.333333
src/pages/staff/coupons/index.astro,src/pages/staff/orders/[id].astro,3,0.300000
src/pages/staff/fraud/index.astro,src/pages/staff/orders/[id].astro,3,0.300000
src/pages/staff/media/index.astro,src/pages/staff/orders/[id].astro,2,0.200000
src/pages/staff/orders/[id].astro,src/pages/staff/products/index.astro,5,0.416667
src/pages/staff/orders/[id].astro,src/pages/staff/sales/new.astro,4,0.400000
astro.config.mjs,package.json,8,0.266667
astro.config.mjs,src/components/product/ProductCard.astro,2,0.153846
astro.config.mjs,src/islands/GuestCheckout.tsx,2,0.133333
astro.config.mjs,src/lib/maintenance/inventory-reconcile.ts,2,0.142857
astro.config.mjs,src/lib/maintenance/reconciliation.ts,2,0.133333
astro.config.mjs,src/lib/rbac.ts,3,0.150000
astro.config.mjs,src/middleware.ts,6,0.300000
astro.config.mjs,src/pages/api/payments/webhook.ts,5,0.333333
astro.config.mjs,src/pages/api/staff/login.ts,5,0.217391
astro.config.mjs,src/pages/api/staff/returns/[id]/approve.ts,2,0.133333
astro.config.mjs,src/pages/index.astro,2,0.142857
package.json,src/components/product/ProductCard.astro,2,0.074074
package.json,src/islands/GuestCheckout.tsx,2,0.068966
package.json,src/lib/inventory.ts,3,0.107143
package.json,src/lib/maintenance/inventory-reconcile.ts,4,0.153846
package.json,src/lib/maintenance/reconciliation.ts,3,0.107143
package.json,src/lib/rbac.ts,6,0.193548
package.json,src/pages/api/payments/webhook.ts,6,0.214286
package.json,src/pages/api/staff/returns/[id]/approve.ts,4,0.148148
package.json,src/pages/index.astro,2,0.071429
src/components/product/ProductCard.astro,src/env.d.ts,2,0.133333
src/components/product/ProductCard.astro,src/islands/GuestCheckout.tsx,2,0.333333
src/components/product/ProductCard.astro,src/lib/cron-dispatch.ts,2,0.200000
src/components/product/ProductCard.astro,src/lib/rbac.ts,2,0.166667
src/components/product/ProductCard.astro,src/middleware.ts,2,0.133333
src/components/product/ProductCard.astro,src/pages/api/checkout.ts,2,0.111111
src/components/product/ProductCard.astro,src/pages/api/payments/webhook.ts,2,0.222222
src/components/product/ProductCard.astro,src/pages/api/staff/login.ts,2,0.117647
src/components/product/ProductCard.astro,src/pages/index.astro,2,0.400000
src/components/product/ProductCard.astro,wrangler.jsonc,2,0.153846
src/env.d.ts,src/islands/GuestCheckout.tsx,2,0.117647
src/env.d.ts,src/lib/maintenance/inventory-reconcile.ts,2,0.125000
src/env.d.ts,src/lib/maintenance/reconciliation.ts,2,0.117647
src/env.d.ts,src/lib/rbac.ts,4,0.190476
src/env.d.ts,src/middleware.ts,6,0.272727
src/env.d.ts,src/pages/api/payments/webhook.ts,3,0.157895
src/env.d.ts,src/pages/api/staff/returns/[id]/approve.ts,2,0.117647
src/islands/GuestCheckout.tsx,src/lib/cron-dispatch.ts,2,0.166667
src/islands/GuestCheckout.tsx,src/lib/rbac.ts,2,0.142857
src/islands/GuestCheckout.tsx,src/middleware.ts,2,0.117647
src/islands/GuestCheckout.tsx,src/pages/api/payments/webhook.ts,2,0.181818
src/islands/GuestCheckout.tsx,src/pages/api/staff/login.ts,2,0.105263
src/islands/GuestCheckout.tsx,src/pages/index.astro,3,0.500000
src/islands/GuestCheckout.tsx,wrangler.jsonc,2,0.133333
src/lib/cron-dispatch.ts,src/lib/maintenance/inventory-reconcile.ts,3,0.300000
src/lib/cron-dispatch.ts,src/lib/maintenance/reconciliation.ts,3,0.272727
src/lib/cron-dispatch.ts,src/lib/payments.ts,2,0.142857
src/lib/cron-dispatch.ts,src/lib/rbac.ts,4,0.250000
src/lib/cron-dispatch.ts,src/middleware.ts,5,0.277778
src/lib/cron-dispatch.ts,src/pages/api/payments/webhook.ts,5,0.416667
src/lib/cron-dispatch.ts,src/pages/api/staff/login.ts,4,0.190476
src/lib/cron-dispatch.ts,src/pages/api/staff/returns/[id]/approve.ts,3,0.272727
src/lib/cron-dispatch.ts,src/pages/index.astro,2,0.181818
src/lib/do-client.ts,src/lib/maintenance/inventory-reconcile.ts,2,0.222222
src/lib/do-client.ts,src/lib/maintenance/reconciliation.ts,2,0.200000
src/lib/do-client.ts,src/lib/rbac.ts,2,0.125000
src/lib/do-client.ts,src/middleware.ts,2,0.105263
src/lib/do-client.ts,src/pages/api/payments/webhook.ts,2,0.153846
src/lib/do-client.ts,src/pages/api/staff/returns/[id]/approve.ts,2,0.200000
src/lib/inventory.ts,src/lib/maintenance/inventory-reconcile.ts,2,0.285714
src/lib/inventory.ts,src/lib/rbac.ts,2,0.142857
src/lib/inventory.ts,src/middleware.ts,3,0.187500
src/lib/inventory.ts,src/pages/api/payments/webhook.ts,3,0.300000
src/lib/inventory.ts,src/pages/api/staff/login.ts,3,0.166667
src/lib/maintenance/inventory-reconcile.ts,src/lib/maintenance/reconciliation.ts,2,0.285714
src/lib/maintenance/inventory-reconcile.ts,src/lib/payments.ts,2,0.222222
src/lib/maintenance/inventory-reconcile.ts,src/lib/rbac.ts,3,0.250000
src/lib/maintenance/inventory-reconcile.ts,src/middleware.ts,2,0.125000
src/lib/maintenance/inventory-reconcile.ts,src/pages/api/checkout.ts,2,0.105263
src/lib/maintenance/inventory-reconcile.ts,src/pages/api/payments/webhook.ts,2,0.200000
src/lib/maintenance/inventory-reconcile.ts,src/pages/api/staff/login.ts,2,0.111111
src/lib/maintenance/inventory-reconcile.ts,src/pages/api/staff/returns/[id]/approve.ts,3,0.500000
src/lib/maintenance/inventory-reconcile.ts,src/queues/consumers.ts,2,0.142857
src/lib/maintenance/inventory-reconcile.ts,wrangler.jsonc,2,0.142857
src/lib/maintenance/reconciliation.ts,src/lib/rbac.ts,3,0.230769
src/lib/maintenance/reconciliation.ts,src/middleware.ts,3,0.187500
src/lib/maintenance/reconciliation.ts,src/pages/api/checkout.ts,3,0.157895
src/lib/maintenance/reconciliation.ts,src/pages/api/payments/webhook.ts,3,0.300000
src/lib/maintenance/reconciliation.ts,src/pages/api/staff/login.ts,3,0.166667
src/lib/maintenance/reconciliation.ts,wrangler.jsonc,2,0.133333
src/lib/payments.ts,src/lib/rbac.ts,3,0.200000
src/lib/payments.ts,src/middleware.ts,3,0.166667
src/lib/payments.ts,src/pages/api/payments/webhook.ts,3,0.250000
src/lib/rbac.ts,src/middleware.ts,7,0.388889
src/lib/rbac.ts,src/pages/api/checkout.ts,4,0.166667
src/lib/rbac.ts,src/pages/api/payments/webhook.ts,4,0.266667
src/lib/rbac.ts,src/pages/api/staff/login.ts,6,0.285714
src/lib/rbac.ts,src/pages/api/staff/returns/[id]/approve.ts,4,0.333333
src/lib/rbac.ts,src/pages/index.astro,2,0.153846
src/lib/rbac.ts,src/queues/consumers.ts,3,0.150000
src/lib/rbac.ts,wrangler.jsonc,4,0.210526
src/middleware.ts,src/pages/api/checkout.ts,6,0.240000
src/middleware.ts,src/pages/api/payments/webhook.ts,5,0.294118
src/middleware.ts,src/pages/api/staff/login.ts,7,0.304348
src/middleware.ts,src/pages/api/staff/returns/[id]/approve.ts,3,0.187500
src/middleware.ts,src/pages/index.astro,2,0.125000
src/middleware.ts,src/queues/consumers.ts,3,0.130435
src/middleware.ts,wrangler.jsonc,5,0.238095
src/pages/api/checkout.ts,src/pages/api/payments/webhook.ts,7,0.388889
src/pages/api/checkout.ts,src/pages/api/staff/returns/[id]/approve.ts,3,0.157895
src/pages/api/payments/webhook.ts,src/pages/api/staff/login.ts,6,0.333333
src/pages/api/payments/webhook.ts,src/pages/api/staff/returns/[id]/approve.ts,3,0.300000
src/pages/api/payments/webhook.ts,src/pages/index.astro,2,0.200000
src/pages/api/payments/webhook.ts,src/queues/consumers.ts,3,0.176471
src/pages/api/payments/webhook.ts,wrangler.jsonc,3,0.176471
src/pages/api/staff/login.ts,src/pages/api/staff/returns/[id]/approve.ts,3,0.166667
src/pages/api/staff/returns/[id]/approve.ts,wrangler.jsonc,2,0.133333
src/lib/invoices.ts,src/lib/staff-menu.ts,2,0.142857
src/lib/invoices.ts,src/pages/staff/sales/instore.astro,2,0.166667
src/lib/invoices.ts,src/pages/staff/sales/pos-history.astro,2,0.250000
src/lib/invoices.ts,src/pages/staff/sales/pos.astro,2,0.250000
src/lib/rbac.ts,src/lib/staff-menu.ts,4,0.250000
src/lib/rbac.ts,src/pages/api/staff/logout.ts,5,0.454545
src/lib/rbac.ts,src/pages/staff/login.astro,2,0.125000
src/lib/rbac.ts,src/pages/staff/sales/instore.astro,2,0.125000
src/lib/staff-menu.ts,src/middleware.ts,2,0.095238
src/lib/staff-menu.ts,src/pages/api/staff/logout.ts,2,0.166667
src/lib/staff-menu.ts,src/pages/staff/sales/instore.astro,2,0.142857
src/lib/staff-menu.ts,src/pages/staff/sales/pos-history.astro,2,0.200000
src/lib/staff-menu.ts,src/pages/staff/sales/pos.astro,2,0.200000
src/middleware.ts,src/pages/api/staff/logout.ts,4,0.266667
src/middleware.ts,src/pages/staff/sales/instore.astro,2,0.105263
src/pages/api/staff/login.ts,src/pages/api/staff/logout.ts,4,0.235294
src/pages/api/staff/login.ts,src/pages/staff/sales/instore.astro,2,0.095238
src/pages/api/staff/logout.ts,src/pages/staff/login.astro,2,0.200000
src/lib/invoices.ts,src/pages/api/staff/invoices/[id]/index.ts,2,0.285714
src/lib/invoices.ts,src/pages/api/staff/invoices/[id]/print.ts,2,0.285714
src/lib/invoices.ts,src/pages/api/staff/invoices/[id]/void.ts,2,0.285714
src/lib/invoices.ts,tests/pos-invoices.test.ts,2,0.250000
src/pages/api/staff/invoices/[id]/index.ts,src/pages/api/staff/invoices/[id]/print.ts,2,1.000000
src/pages/api/staff/invoices/[id]/index.ts,src/pages/api/staff/invoices/[id]/void.ts,2,1.000000
src/pages/api/staff/invoices/[id]/index.ts,src/pages/api/staff/invoices/index.ts,2,0.500000
src/pages/api/staff/invoices/[id]/index.ts,tests/pos-invoices.test.ts,2,0.666667
src/pages/api/staff/invoices/[id]/print.ts,src/pages/api/staff/invoices/[id]/void.ts,2,1.000000
src/pages/api/staff/invoices/[id]/print.ts,src/pages/api/staff/invoices/index.ts,2,0.500000
src/pages/api/staff/invoices/[id]/print.ts,tests/pos-invoices.test.ts,2,0.666667
src/pages/api/staff/invoices/[id]/void.ts,src/pages/api/staff/invoices/index.ts,2,0.500000
src/pages/api/staff/invoices/[id]/void.ts,tests/pos-invoices.test.ts,2,0.666667
src/pages/api/staff/invoices/index.ts,tests/pos-invoices.test.ts,2,0.400000
src/lib/staff-pos-invoice.ts,src/pages/api/staff/orders/[id]/invoice.ts,2,1.000000
src/lib/staff-pos-invoice.ts,tests/staff-pos-invoice.test.ts,2,1.000000
src/pages/api/staff/orders/[id]/invoice.ts,tests/staff-pos-invoice.test.ts,2,1.000000
src/pages/staff/orders/[id].astro,src/pages/staff/sales/instore.astro,3,0.250000
src/env.d.ts,src/lib/staff-menu.ts,2,0.095238
